한글,영어,일어
상태 성질,State property,
상태 특성,State property,
상태 성질,State property,
상태 특성,State property,
상태 기호,State symbol,
상태 변수,State variable,
정적 균형,Static balance,
정적 평형,Static equilibrium,
정적 오차,Static error,
정지 유체,Static fluid,
정지 마찰,Static friction,
정적 이득,Static gain,
정지 높이압,Static head,
정지 하중,Static load,
지속성 기억,Static memory,
지속성 소자,Static memory,
지속성 기억,Static memory,
지속성 소자,Static memory,
정적 수은 방울 전극,Static mercury drop electrode,
정적 방법,Static method,
무동작 혼합기,Static mixer,
정지 압력,Static pressure,
정적 성질,Static property,
정적 평형,Statical equilibrium,
정지 마찰,Statical friction,
정지 높이압,Statical head,
정지 응력,Statical stress,
정역학,Statics,
정지 전극,Stationary electrode,
정상 불꽃,Stationary flame,
정류 상태,Stationary state,
정지 상태,Stationary state,
정류 상태,Stationary state,
정지 상태,Stationary state,
통계 분석,Statistical analysis,
통계 결정화 모델,Statistical crystal model,
통계 엔트로피,Statistical entropy,
통계 역학,Statistical mechanics,
통계적 방법,Statistical method,
통계 수법,Statistical technique,
통계적 수법,Statistical technique,
통계 수법,Statistical technique,
통계적 수법,Statistical technique,
통계 열역학,Statistical thermodynamics,
통계 무게,Statistical weight,
통계적 무게,Statistical weight,
통계 무게,Statistical weight,
통계적 무게,Statistical weight,
정상 흐름,Steady flow,
정상 상태,Steady state,
정상 상태 근사,Steady state approximation,
정상 상태 근사법,Steady state approximation,
정상 상태 근사,Steady state approximation,
정상 상태 근사법,Steady state approximation,
정상 상태 오차,Steady state error,
정상 상태 흐름 공정,Steady state flow process,
정상 상태 이득,Steady state gain,
정상 속도,Steady velocity,
수증기,Steam,
증기,Steam,
수증기,Steam,
증기,Steam,
수증기 중탕,Steam bath,
증기 중탕,Steam bath,
수증기 중탕,Steam bath,
증기 중탕,Steam bath,
수증기 보일러,Steam boiler,
증기 보일러,Steam boiler,
수증기 보일러,Steam boiler,
증기 보일러,Steam boiler,
수증기 응축기,Steam condenser,
증기 응축기,Steam condenser,
수증기 응축기,Steam condenser,
증기 응축기,Steam condenser,
수증기 소비,Steam consumption,
수증기 소비량,Steam consumption,
증기 소비,Steam consumption,
증기 소비량,Steam consumption,
수증기 소비,Steam consumption,
수증기 소비량,Steam consumption,
증기 소비,Steam consumption,
증기 소비량,Steam consumption,
수증기 소비,Steam consumption,
수증기 소비량,Steam consumption,
증기 소비,Steam consumption,
증기 소비량,Steam consumption,
수증기 소비,Steam consumption,
수증기 소비량,Steam consumption,
증기 소비,Steam consumption,
증기 소비량,Steam consumption,
수증기 냉각,Steam cooling,
증기 냉각,Steam cooling,
수증기 냉각,Steam cooling,
증기 냉각,Steam cooling,
수증기 경화,Steam cure,
증기 경화,Steam cure,
수증기 경화,Steam cure,
증기 경화,Steam cure,
수증기 증류,steam distillation,
증기 배출기,steam ejector,
수증기 배출기,steam ejector,
증기 배출기,steam ejector,
수증기 배출기,steam ejector,
수증기 기관,steam engine,
증기 기관,steam engine,
수증기 기관,steam engine,
증기 기관,steam engine,
수증기 팽창,steam expansion,
증기 팽창,steam expansion,
수증기 팽창,steam expansion,
증기 팽창,steam expansion,
수증기 추출,steam extraction,
증기 추출,steam extraction,
수증기 추출,steam extraction,
증기 추출,steam extraction,
수증기 발생기,steam generator,
증기 발생기,steam generator,
수증기 발생기,steam generator,
증기 발생기,steam generator,
수증기 난방,steam heating,
수증기 인젝터,steam injector,
수증기 주입기,steam injector,
증기 주입기,steam injector,
수증기 인젝터,steam injector,
수증기 주입기,steam injector,
증기 주입기,steam injector,
수증기 인젝터,steam injector,
수증기 주입기,steam injector,
증기 주입기,steam injector,
수증기 재,steam jacket,
증기 재,steam jacket,
수증기 재,steam jacket,
증기 재,steam jacket,
수증기 분사 배출기,steam jet ejector,
증기 배관,steam line,
수증기 배관,steam line,
증기 배관,steam line,
수증기 배관,steam line,
수증기 방열기,steam radiator,
증기 방열기,steam radiator,
수증기 방열기,steam radiator,
증기 방열기,steam radiator,
수증기 저장기,steam receiver,
증기 저장기,steam receiver,
수증기 저장기,steam receiver,
증기 저장기,steam receiver,
수증기 재열기,steam reheater,
증기 재열기,steam reheater,
수증기 재열기,steam reheater,
증기 재열기,steam reheater,
수증기 멸균솔,steam retort,
증기 멸균솔,steam retort,
수증기 멸균솔,steam retort,
증기 멸균솔,steam retort,
수증기 분리기,steam separator,
증기 분리기,steam separator,
수증기 분리기,steam separator,
증기 분리기,steam separator,
수증기 삽,steam shovel,
수증기식 트레이스,steam tracing,
증기식 트레이스,steam tracing,
수증기식 트레이스,steam tracing,
증기식 트레이스,steam tracing,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 덫,steam trap,
수증기 트n,steam trap,
수증기 함정,steam trap,
증기 가두개,steam trap,
증기 덫,steam trap,
증기 트n,steam trap,
증기 함정,steam trap,
수증기 가두개,steam trap,
수증기 터빈,steam turbine,
증기 터빈,steam turbine,
수증기 터빈,steam turbine,
증기 터빈,steam turbine,
강철,steel,
철,steel,
강철,steel,
철,steel,
침적 용수,steep water,
경사도,steepness,
항성 에너지,stellar energy,
계단,step,
단계,step,
계단,step,
단계,step,
단계 공급 공정,step feed process,
계단 함수,step function,
단계 입력,step input,
도약 거리,step length,
스 모터,step motor,
계단 응담,step response,
계단 응답 모델,step response model,
단계 주사장치,step scanner,
계단 시험,step test,
사다리 구조,stepladder structure,
단계 노출,stepped exposure,
단계적 제거,stepwise elimination,
단계적 용리,stepwise elution,
단계적 평형,stepwise equilibrium,
단계적 생성 상수,stepwise formation constant,
단계적 안정도 상수,stepwise stability constant,
스테O디안,steradian,
입체구역 중합체,stereoblock polymer,
입체화학적 조절,stereochemical control,
입체적 유연성,stereochemical momrigidity,
입체화학적 특이성,stereochemical specificity,
입체화학,stereochemistry,
입체전자 제어,stereoelecronic control,
입체전자 조절,stereoelectronic control,
입체대칭 비교환성 자리,stereoheterotropic position,
입체속도론적 법칙,stereokinetic rule,
입체이성질체,stereomer,
입체 규칙성 고분자,stereoregular polymers,
입체 규칙성,stereoregularity,
입체 선택성 반응,stereoselective reaction,
입체특이성,stereospecficity,
입체특이성 중합,stereospecific polymerization,
입체특이성 중합반응,stereospecific polymerization,
입체특이성 중합,stereospecific polymerization,
입체특이성 중합반응,stereospecific polymerization,
입체구조,stereostructure,
입체적 가속,steric acceleration,
입체적 가속화,steric acceleration,
입체적 가속,steric acceleration,
입체적 가속화,steric acceleration,
입체 효과,steric effect,
입체 인자,steric factor,
입체 장애,steric hindrance,
입체적 장애,steric hindrance,
입체 장애,steric hindrance,
입체적 장애,steric hindrance,
입체적 억제,steric inhibition,
입체적 역전,steric inversion,
입체적 역전반응,steric inversion,
입체적 역전,steric inversion,
입체적 역전반응,steric inversion,
멸균,sterilization,
불임화,sterilization,
멸균,sterilization,
불임화,sterilization,
멸균기,sterilizer,
멸균 탱크,sterilizing chamber,
스테로이드,steroid,
끈적 계수,sticking coefficient,
부착 계수,sticking coefficient,
끈적 계수,sticking coefficient,
부착 계수,sticking coefficient,
경성도,stiffness,
강성도,stiffness,
경성도,stiffness,
강성도,stiffness,
증류기,still,
스틸,still,
증류기,still,
스틸,still,
유도 내쏘기,stimulated emission,
유도 방출,stimulated emission,
유도 내쏘기,stimulated emission,
유도 방출,stimulated emission,
자극 응답 실험,stimulus-response experimentation,
스터링 싸이클,Stirling cycle,
스터링 어림법,Stirling's approximation,
교반 흐름 반응기,stirred flow reactor,
교반 가열 탱크,stirred tank heater,
교반 탱크 반응기,stirred tank reactor,
교반 탱크형 반응기,stirred tank reactor,
교반 탱크 반응기,stirred tank reactor,
교반 탱크형 반응기,stirred tank reactor,
교반기,stirrer,
확률적 입력,stochastic input,
확률 과정,stochastic process,
보존 배양,stock culture,
보존 배양종,stock culture,
보존 배양,stock culture,
보존 배양종,stock culture,
화학양론 계수,stoichiometric coefficient,
화학양론적 결함,stoichiometric defect,
화학 양론식,stoichiometric equation,
화학양론적 제한 화합물,stoichiometric limited compound,
화학양론,stoichiometry,
불판,stoker,
화격자,stoker,
불판,stoker,
화격자,stoker,
스스 법칙,stokes's law,
정지 밸브,stop valve,
정지 여닫개,stop valve,
정지 밸브,stop valve,
정지 여닫개,stop valve,
정지콕,stopcock,
잠금꼭지,stopcock,
정지콕,stopcock,
잠금꼭지,stopcock,
저장조,storage,
저장,storage,
저장조,storage,
저장,storage,
저장 탄성률,storage modulus,
저장 탱크,storage tank,
보존 프로그램,stored program,
저장 프로그램,stored program,
보존 프로그램,stored program,
저장 프로그램,stored program,
직선화 날개,straightening vane,
직선화 베인,straightening vane,
직선화 날개,straightening vane,
직선화 베인,straightening vane,
계통,strain,
균주,strain,
뒤틀림,strain,
변형률,strain,
계통,strain,
균주,strain,
뒤틀림,strain,
변형률,strain,
계통,strain,
균주,strain,
뒤틀림,strain,
변형률,strain,
계통,strain,
균주,strain,
뒤틀림,strain,
변형률,strain,
변형률 에너지,strain energy,
변형률 측정기,strain gauge,
변형 경화,strain hardening,
변형률 속도,strain rate,
변형률 속도 텐써,strain rate tensor,
변형률 시험기,strain tester,
변형률 유발 결정화 반응,strain-induced crystallization,
변형률 이끌린 결정화,strain-induced crystallization,
변형률 이끌린 결정화 반응,strain-induced crystallization,
변형률 유발 결정화 반응,strain-induced crystallization,
변형률 이끌린 결정화,strain-induced crystallization,
변형률 이끌린 결정화 반응,strain-induced crystallization,
변형률 유발 결정화 반응,strain-induced crystallization,
변형률 이끌린 결정화,strain-induced crystallization,
변형률 이끌린 결정화 반응,strain-induced crystallization,
가닥,strand,
사슬,strand,
섬사,strand,
술,strand,
타래,strand,
가닥,strand,
사슬,strand,
섬사,strand,
술,strand,
타래,strand,
가닥,strand,
사슬,strand,
섬사,strand,
술,strand,
타래,strand,
가닥,strand,
사슬,strand,
섬사,strand,
술,strand,
타래,strand,
가닥,strand,
사슬,strand,
섬사,strand,
술,strand,
타래,strand,
층화 표본추출법,stratified sampling,
층화 표본추출,stratified sampling,
층화 추출,stratified sampling,
층화 표본추출법,stratified sampling,
층화 표본추출,stratified sampling,
층화 추출,stratified sampling,
층화 표본추출법,stratified sampling,
층화 표본추출,stratified sampling,
층화 추출,stratified sampling,
층위학,stratigraphy,
층서학,stratigraphy,
층위학,stratigraphy,
층서학,stratigraphy,
획선 배양,streak culture,
