한글,영어,일어
방향 지시기,traffic indicator,
트래픽 페인트,traffic paint,
트래그 토크,trag torque,
트레일,trail,
트레일러,trailer,トレ?ラ(トレ?ラ)
트레일러 카,trailer car,
종대차,trailing truck,
종륜,trailing wheel,
열차,train,
기차,train,
열,train,
열차,train,
기차,train,
열,train,
열차,train,
기차,train,
열,train,
기어 열,train of gearing,
기구열,train of mechanisms,
열차 저항,train resistance,
현장 감독자 훈련,training within industry,
감독자 교육,training within industry for supervisor,
빔 컴퍼스,trammels,
타원 컴퍼스,trammels,
빔 컴퍼스,trammels,
타원 컴퍼스,trammels,
트랜시버,transceiver,送受信機(ソウジュシンキ)
변환기,transducer,
트랜스듀서,transducer,
변환기,transducer,
트랜스듀서,transducer,
"전달, 전이",transfer,
트랜스퍼 배리어,transfer barrier,
동력 분배 장치,transfer box,
모사 캘리퍼스,transfer calipers,
트랜스퍼 케이스,transfer case,
전달 함수,transfer function,?達??(デンタツカンスウ)
트랜스퍼 머신,transfer machine,トランスファマシン(トランスファマシン)
트랜스퍼 성형,transfer molding,移送成形(イソウセイケイ)
변환 스위치,transfer switch,
변압하다,transform,
변형시키다,transform,
변압하다,transform,
변형시키다,transform,
변태,transformation,
변압기,transformer,
트랜스포머,transformer,
변압기,transformer,
트랜스포머,transformer,
천이,transient,
천이 크리프,transient creep,
과도 응답,transient response,
과도 상태,transient state,
과도 진동,transient vibration,
트랜지스터,transistor,トランジスタ(トランジスタ)
티 티 엘,transistor-transistor logic,
트랜싯,transit,
완화 곡선,transition curve,
중간 끼워맞춤,transition fit,
트랜지션 끼워맞춤,transition fit,
중간 끼워맞춤,transition fit,
트랜지션 끼워맞춤,transition fit,
트랜지션 롤러,transition roller,
천이 온도,transition temperature,?移?度(テンイオンド)
병진 운동,translation,
직동 캠,translation cam,
전달률,transmissibility,
전동,transmission,
추진축 브레이크,transmission brake,
전동 동력계,transmission dynamometer,
전동 동력계,transmission efficiency,
전동 장치,transmission gear,?動?置(デンドウソウチ)
변속 장치,transmission gear box,
변속기,transmission gear box,
변속 장치,transmission gear box,
변속기,transmission gear box,
전동 로프,transmission rope,
전동축,transmission shaft,
투과율,transmissivity,透過率(トウカリツ)
전송기,transmitter,送信機(ソウシンキ)
가로빔,transom,
천이 음속 흐름,transonic flow,遷音速流(センオンソクリュウ)
이동식 기중기,transportable crane,
교각형 기중기,transporter,
브리지 크레인,transporter,
교각형 기중기,transporter,
브리지 크레인,transporter,
운반 분석표,transporting analysis,
초 우라늄 원소,transuranium elements,
가로 변형률,transversal strain,
가로 등방성,transverse isotropy,
가로 하중,transverse load,
가로면,transverse plane,
가로 단면,transverse section,
가로 응력,transverse stress,
가로 진동,transverse vibration,
횡파(橫波),transverse wave,
트랩,trap,
사다리꼴,trapezoid,台形(ダイケイ)
사다리꼴의,trapezoid,台形(ダイケイ)
사다리꼴,trapezoid,台形(ダイケイ)
사다리꼴의,trapezoid,台形(ダイケイ)
사다리꼴의,trapezoidal,
사다리꼴 수로,trapezoidal channel,
사다리꼴 프리즘,trapezoidal prism,
사다리꼴 나사,trapezoidal thread,
사다리꼴 둑,trapezoidal weir,
급기 효율,trapping efficiency,
이동 거리,travel,
주행 기중기,traveller,
주행 기중기,travelling crane,
이상 스토커,travelling grate stoker,
주행 호이스트,travelling hoist,
이동 하중,travelling load,移動荷重(イドウカジュウ)
유동 현미경,travelling microscope,
이동 진동 방지 장치,travelling stay,
가로지르다,traverse,
횡단,traverse,
가로지르다,traverse,
횡단,traverse,
천차대,traverser,
트래버서,traverser,
천차대,traverser,
트래버서,traverser,
가로 이송,traversing feed,
좌우 이송 책,traversing jack,
트롤 윈치,trawl winch,
트롤선,trawler,トロ?ル船(トロ?ルセン)
트레이,tray,
트레드,tread,
처리,treatment,?理(ショリ)
처치,treatment,?理(ショリ)
취급,treatment,?理(ショリ)
처리,treatment,?理(ショリ)
처치,treatment,?理(ショリ)
취급,treatment,?理(ショリ)
처리,treatment,?理(ショリ)
처치,treatment,?理(ショリ)
취급,treatment,?理(ショリ)
폐기물 처리,treatment of atomic waste,
3개의,treble,
3배,treble,
3중,treble,
3중의,treble,
트레블,treble,
3개의,treble,
3배,treble,
3중,treble,
3중의,treble,
트레블,treble,
3개의,treble,
3배,treble,
3중,treble,
3중의,treble,
트레블,treble,
3개의,treble,
3배,treble,
3중,treble,
3중의,treble,
트레블,treble,
3개의,treble,
3배,treble,
3중,treble,
3중의,treble,
트레블,treble,
진동자,trembler,
트리패너,trepanner,
트리패닝,trepanning,
발판,trestle,
트라이액,triac,トライアック(トライアック)
시도,trial,試行(シコウ【トライアル】)
시험,trial,試行(シコウ【トライアル】)
시험적,trial,試行(シコウ【トライアル】)
시도,trial,試行(シコウ【トライアル】)
시험,trial,試行(シコウ【トライアル】)
시험적,trial,試行(シコウ【トライアル】)
시도,trial,試行(シコウ【トライアル】)
시험,trial,試行(シコウ【トライアル】)
시험적,trial,試行(シコウ【トライアル】)
3각자,triangle,三角形(サンカクケイ)
3각형,triangle,三角形(サンカクケイ)
3각자,triangle,三角形(サンカクケイ)
3각형,triangle,三角形(サンカクケイ)
힘의 3각형,triangle of forces,
3각 캠,triangular cam,
3각 줄,triangular file,
3각 나사,triangular thread,
3각둑,triangular weir,
트라이볼러지,tribology,トライボロジ?(トライボロジ?)
트릭 밸브,trick valve,
트리클렌,triclene,
트리거,trigger,
트리거 스톱,trigger stop,
트리머,trimmer,
트리밍,trimming,トリミング(トリミング)
트리밍 다이,trimming die,
3단 기어 구동,triple geared drive,
3동 밸브,triple valve,
3각,tripod,
3각대,tripod,
3각,tripod,
3각대,tripod,
3각 데릭,tripod derrick,
3각 잭,tripod jack,
트리튬,tritium,三重水素(サンジュウスイソ)
3중 수소,tritium,三重水素(サンジュウスイソ)
트리튬,tritium,三重水素(サンジュウスイソ)
3중 수소,tritium,三重水素(サンジュウスイソ)
트로코이드,trochoid,
트로코이드 펌프,trochoid pump,
트롤리,trolley,トロリ?(トロリ?)
트롤리 컨베이어,trolley conveyor,トロリ?コンベヤ(トロリ?コンベヤ)
트롤리 와이어,trolley wire,電車線(デンシャセン)
트로멜,trommel,
트루스타이트,troostite,
고장,trouble,
트러블 슈터,trouble shooter,
트로프,trough,
트로프 컨베이어,trough conveyor,
트로핑 롤러,troughing roller,
흙손,trowel,
광차,truck,トラック(トラック)
트럭,truck,トラック(トラック)
보기차,truck,トラック(トラック)
무개차,truck,トラック(トラック)
대차,truck,トラック(トラック)
목판차,truck,トラック(トラック)
광차,truck,トラック(トラック)
트럭,truck,トラック(トラック)
보기차,truck,トラック(トラック)
무개차,truck,トラック(トラック)
대차,truck,トラック(トラック)
목판차,truck,トラック(トラック)
광차,truck,トラック(トラック)
트럭,truck,トラック(トラック)
보기차,truck,トラック(トラック)
무개차,truck,トラック(トラック)
대차,truck,トラック(トラック)
목판차,truck,トラック(トラック)
광차,truck,トラック(トラック)
트럭,truck,トラック(トラック)
보기차,truck,トラック(トラック)
무개차,truck,トラック(トラック)
대차,truck,トラック(トラック)
목판차,truck,トラック(トラック)
광차,truck,トラック(トラック)
트럭,truck,トラック(トラック)
보기차,truck,トラック(トラック)
무개차,truck,トラック(トラック)
대차,truck,トラック(トラック)
목판차,truck,トラック(トラック)
광차,truck,トラック(トラック)
트럭,truck,トラック(トラック)
보기차,truck,トラック(トラック)
무개차,truck,トラック(トラック)
대차,truck,トラック(トラック)
목판차,truck,トラック(トラック)
트럭 기중기,truck crane,トラッククレ?ン(トラッククレ?ン)
트럭 믹서,truck mixer,
트럭 혼합기,truck mixer,
트럭 믹서,truck mixer,
트럭 혼합기,truck mixer,
트럭 스케일,truck scale,
진응력,true stress,
참값,true value,
트렁크 기관,trunk engine,
통형 피스톤,trunk piston,
트렁크 피스톤 기관,trunk piston engine,
이축,trunnion,
트러니언,trunnion,
이축,trunnion,
트러니언,trunnion,
트러니언형 실린더,trunnion mounting cylinder,
트러스,truss,トラス(トラス)
둥근 접시머리 리벳,truss head rivet,
수위 검수 콕,try cock,
직각자,try square,
중간 다듬질 대패,trying plane,
T형 홈,T-slot,
T홈 볼트,T-slot bolt,
T홈 밀링 커터,T-slot cutter,
T자,T-square,
T형자,T-square,
T자,T-square,
T형자,T-square,
T형강,T-steel,
튜브,tube,
"관배치, 배관",tube arrangement,
튜브 벤더,tube bender,
관 브러시,tube brush,
관 청소구,tube cleaner,
관 절단기,tube cutter,
튜브 커터,tube cutter,
관 절단기,tube cutter,
튜브 커터,tube cutter,
튜브 익스팬더,tube expander,
튜브 밀,tube mill,チュ?ブミル(チュ?ブミル)
유관,tube of flow,
관판,tube plate,
관 플러그,tube plug,
관 스크레이퍼,tube scraper,
관 이음매,tube seam,
관벽,tube wall,
돌기 붙이 관,tuberculated pipe,
연관 보일러,tubular boiler,
인플레이션 필름,tubular film,
튜뷸러 펌프,tubular pump,
관형 방열기,tubular radiator,
관 리벳,tubular rivet,
수관 보일러,tubulous boiler,
연질화,tufftriding,
터프트라이드법,tufftriding,
연질화,tufftriding,
터프트라이드법,tufftriding,
미소 경도계,Tukon hardness tester,
투컨 경도계,Tukon hardness tester,
미소 경도계,Tukon hardness tester,
투컨 경도계,Tukon hardness tester,
전마기,tumbler,
텀블러,tumbler,
전마기,tumbler,
텀블러,tumbler,
텀블러 기어,tumbler gear,
텀블러 스위치,tumbler switch,
텀블링,tumbling,
텀블러,tumbling barrel,
텀블링,tumbling barrel,
텀블러,tumbling barrel,
텀블링,tumbling barrel,
튜너,tuner,
텅걸로이,tungalloy,
텅스텐,tungsten,タングステン(タングステン)
테내시티,tungsten cemented carbide super hard alloy,
TIG용접,tungsten inert gas arc welding,
텡스텐 카바이드계 초경합급,tungsten steel,
동조(同調),tuning,
터널,tunnel,トンネル(トンネル)
터널 가마,tunnel kiln,トンネル窯(トンネルガマ)
탁도,turbidity,
터빈,turbine,タ?ビン(タ?ビン)
터빈 날개,turbine blade,タ?ビン翼(タ?ビンヨク)
터빈 게이싱,turbine casing,タ?ビン車室(タ?ビンシャシツ)
터빈 디스크,turbine disc,
터빈 효율,turbine efficiency,タ?ビン?率(タ?ビンコウリツ)
터빈 입구 온도,turbine inlet temperature,
토빈 노즐,turbine nozzle,
터빈 펌프,turbine pump,
터빈 로터,turbine rotor,
날개차 수량계,turbine water meter,
터빈휠,turbine wheel,
터보 과급기,turbo charger,
복식 터빈 원동기,turbo compound engine,
터보 드릴,turbo drill,
터빈 전기 추구,turbo electric propulsion,
터보 몰레큘러 펌프,turbo molecular pump,
터보 냉동기,turbo refrigerating machine,
터보 샤프트 엔진,turbo shaft engine,
원심 과급기,turbo supercharger,
터보 송풍기,turboblower,
원심 압축기,turbo-compressor,
터보 압축기,turbo-compressor,
원심 압축기,turbo-compressor,
터보 압축기,turbo-compressor,
터보 송풍기,turbofan,
터보팬 엔진,turbofan engine,
터빈 발전기,turbogenerator,
터보제트,turbojet,
터보제드 엔진,turbojet engine,
추류식 터보제트,turbojet with axial compressor,
원심식 터보제트,turbojet with centrifugal compressor,
터보프롭 엔진,turboprop engine,
축류식 터보프롭,turboprop with axial compressor,
난류,turbulence,?れ(ミダレ)
난류염,turbulent flame,?流火炎(ランリュウカエン)
난류,turbulent flow,?流(ランリュウ)
난류 운동,turbulent motion,
이탄,turf,
선회,turn,
턴 오프 타임,turn off time,
턴버클,turnbuckle,
다듬질 볼트,turned bolt,
터닝,turning,
회전력,turning effect,
터닝 장치,turning equipment,
터닝 기어,turning gear,
선삭 가공,turning operations,
회전 대우,turning pair,
"회전반경, 선회반경",turning radius,
턴 오버,turnover,タ?ンオ?バ?(タ?ンオ?バ?)
턴오버,turn-over,
턴 테이블,turntable,タ?ンテ?ブル(タ?ンテ?ブル)
터릿,turret,
포탑,turret,
회전 절삭 공구대,turret,
터릿,turret,
포탑,turret,
회전 절삭 공구대,turret,
터릿,turret,
포탑,turret,
회전 절삭 공구대,turret,
터릿 헤드,turret head,
터릿 선반,turret lathe,タレット旋盤(タレットセンバン)
터릿 선삭,turret lathe turning,
송풍구,tuyere,
트위어,tuyere,
송풍구,tuyere,
트위어,tuyere,
24s합금,twenty-fours alloy,
쌍정,twin,?晶(ソウショウ【ケッショウ】)
쌍발 엔진,twin engine,
트윈 러더,twin rudder,
2축선,twin-screw vessel,
쌍류 와류형 수차,twin-spiral water turbine,
꼬다,twist,
"비틀다 밧줄 등을, 비틀다",twist,
비틀림,twist,
꼬다,twist,
"비틀다 밧줄 등을, 비틀다",twist,
비틀림,twist,
꼬다,twist,
"비틀다 밧줄 등을, 비틀다",twist,
비틀림,twist,
트위스트 드릴,twist drill,ドリル(ドリル)
드릴 게이지,twist drill gauge,
드릴 연삭기,twist drill grinder,
드릴 연삭기,twist drill grinding machine,
드릴 밀링 머신,twist drill milling machine,
트위스트 페어선,twist pair wire,
연사기,twisting machine,
비틀림 모멘트,twisting moment,
비틀림 시험기,twisting tester,
2련 기화기,two barrels carburettor,
2엽 날개 프로펠러,two blades propeller,
2색 수면계,two color water gauge,
2사이클,two cycle,
2사이클 기관,two cycle engine,
2차원 흐름,two dimensional flow,
2차원 응력,two dimensional stress,
2페달 방식,two pedal system,
2축 엔진,two-axle engine,
