한글,영어,일어
깃꼴편모,tinsel flagellum,羽形べん@鞭@毛
조직 친화성,tissue affinity,組織親和性
조직세포,tissue cell,組織細胞
조직액,tissue fluid,組織液
조직특이항원,tissue specific antigen,組織特異抗原
담배모자이크바이러스,tobacco mosaic virus,タバコモザイクウイルス  (TMV)
긴장성수축,tone,(1) 緊張  (2) 調子
"설, 혀",tongue,舌
장력 수용체,tonic receptor,緊張性受容器
긴장성,tonicity,張性
긴장,tonus,緊張
거치상,toothed,齒狀--形
상층 효모,top yeast,上層酵母
지형적극상,topographic climax,地形的極相
산지기준표본,topotype,同地基準標本
"순자르기, 적심",topping,摘心
생모주변세포,tormogen cell,ソケット細胞    (窩生細胞)
원절,torus,ト－ルス
독성학,toxicology,毒物學
횡선,trabeculate,橫線--形
"기관, 기도",trachea,氣管
기관연골,tracheal cartilage,氣管軟骨
기관아가미,tracheal gill,氣管?
기관간,tracheal trunk,氣管主幹
"기관세지, 기관지",tracheole,氣管小枝  (毛細氣管)
전진편모,tractellum,運動性べん*鞭*毛
적핵척수도(赤核脊髓道),tractus rubrospinalis,赤核脊髓路
균사층,trama,實 質
트랜스알돌라아제,transaldolase,トランスアルドラ－ゼ
아미노기전달(반응),transamination,アミノ基轉移
전이배열,trans-arrangement,トランス配列
편절,transect,トランセクト【生態の】
전달 유전자,transfer gene,傳達遺傳子
이입세포,transfusion cell,移入細胞
이입조직,transfusion tissue,移入組織
수소전달효소,transhydrogenase,トランスヒドロゲナ－ゼ
일시적,transient,一過性--形
과도적 다형성,transient polymorphism,一時多型現象
케톨전달효소,transketolase,トランスケトラ－ゼ
"전달물질, 전달자",transmitter,傳達物質
전달물질,transmitter substance,傳達物質
투명도,transparency,透明度
펩티드 전달,transpeptidation,ペプチド轉移
"증산작용, 증산",transpiration,蒸散
증산류,transpiration stream,蒸散流
운반숙주,transport host,運搬宿主  (假性宿主)
수송단백질,transport protein,輸送タンパク質
횡열,transverse dehiscence,橫裂【果實の】
횡돌기,transverse process,橫突起
"횡중격, 가로막",transverse septum,橫中隔
가로소관,transverse tubule,橫行[小]管
가로맥,transverse vein,橫脈
가로벽,transverse wall,水平壁
덫,trap,わな
대능형골,trapezium,人菱形骨
상해수지도,traumatic resin canal,傷害樹脂道
트라우마틴,traumatin,トラウマチン
트레할로오스,trehalose,トレハロ－ス
"진전, 떨림",tremor,振せん
thyroid-stimulating hormone-releasing hormone,TRH,→thyrotropin-releasing hormone
"삼징후(三徵候), 삼징",triad,三つ組
시행착오,trial and error,試行錯誤
삼원형,triarch,三原型--形
삼심피암술,tricarpellary pistil,三心皮雌ずい
모침(毛針),trichite,毛かん*桿*
근모형성세포,trichoblast,原根毛
"유모반, 귀털",trichobothrium,觸毛
모상감각기,trichoid sensillum,毛狀感覺子((器))
모상포자,trichospore,トリコスポア
정모성(頂毛性),trichothallic,頂毛性--形
삼구성(三溝性),tricolpate,三溝性【花粉の】
삼구립,tricolpate grain,三溝粒【花粉の】
삼구공립,tricolporate grain,三溝孔粒【花粉の】
삼륜의,tricyclic,三輪--形
삼륜화,tricyclic flower,三輪花
삼열생,trifarious,三列生--形【葉序の】
삼열의,trifid,三裂--形
삼소엽,trifoliolate,三小葉--形
@삼차 신경,trigeminal nerve,三さ神經
트리글리세리드,triglyceride,→triacylglycerol
"삼각, 트리곤",trigone,トリゴン【コケ類の】
"삼엽극, 삼극형의",trilacunar,三げき@隙@--形
삼실의,trilocular,三室--形
삼수성의,trimerous,三數性--形
삼수성화,trimerous flower,三數花
"삼균사, 삼균사형",trimitic,三菌絲型--形  【高等菌類の】
삼형성,trimorphism,三形性
삼명법,trinomen,三連名
삼회우상,tripinnate,三回羽狀--形
삼회우상복엽,tripinnately compound leaf,三回羽狀複葉
삼공립,triporate grain,三孔粒【花粉の】
삼각주의,triquetrous,三角柱--形
삼당류,trisaccharide,二糖類
삼이형화주,tristyly,三形花柱
"후대뇌, 제삼대뇌",tritocerebrum,後大腦
제삼약충,tritonymph,第三若蟲
"가슴속뼈, 제삼복판",tritosternum,さ狀突起
"세발톱형유충, 삼조유충",triungulin,三爪幼蟲
"도래마디, 전자, 대퇴돌기",trochanter,(1) 轉節  (2) 轉子
활차신경,trochlear nerve,滑車神經
담륜자유생,trochophora larva,トロコファア[幼生]  (擔輪子幼生)
진동굴성동물,troglobiont,眞洞〈つ性動物
영양교환,trophallaxis,榮養交換
영양외배엽,trophectoderm,榮養外胚葉
"저작기, 구기",trophi,そしゃく器
영양기생,trophic parasitism,榮養寄生
영양 물질,trophic substance,榮養物質
영양적공동성,trophobiosis,榮養共生
영양낭,trophocyst,榮養囊
영양동태론,trophodynamics,榮養動態
영양생성,trophogenic,榮養生成--形
영양생성층,trophogenic layer,年産層
영양분해의,tropholytic,榮養分解--形
영양분해층,tropholytic layer,分解層
영양잎,trophophyll,榮養葉
영양주성,trophotaxis,榮養走性
굴영양성,trophotropism,榮養向上
영양아충,trophozooid,榮養個蟲
열대낙엽수림,tropical deciduous forest,熱帶落葉樹林
열대식물,tropical plant,熱帶植物
열대우림,tropical rain forest,熱帶[多] 雨林
트로포콜라겐,tropocollagen,トロポコラ－ゲン
전향주성,tropotaxis,轉向走性
진과,true fruit,眞果
나팔균사,trumpet hyphae,ラッパ狀菌絲
"절형, 평두, 평저(平底)",truncate,切形--形
호도상과(胡桃狀果),tryma,クルミ狀果
@크립시노겐,trypsinogen,トリプシノ－ゲン
@트립토판,tryptophane,トリプトファン
난관임신,tubal pregnancy,卵管妊娠
"관상돌기물, 회백융기",tuber cinereum,灰白隆起
튜베르큘린,tuberculin,ツベルクリン
결핵(증),tuberculosis,結核
관상샘,tubular gland,管狀腺
관상신경계,tubular nervous system,管狀神經系
관상화탁,tubular receptacle,花床筒
"세뇨관, 세관",tubule,細管
관포상샘,tubuloalveolar gland,管狀胞狀腺
종양 세포,tumor cell,しゅ*腫*よう細胞
툰드라,tundra,ツンドラ
백막(白膜),tunica albuginea,白膜
외의내체설(外衣內體說),tunica-corpus theory,外衣內體說
투니신,tunicin,ツニシン   (ホヤ纖維素)
비갑개,turbinate,洋こま形--形
팽압운동,turgor movement,膨壓運動
팽압,turgor pressure,膨壓
"총생, 풀숲",tussock,そう@叢@生
연축,twitch,單收縮      (れん縮)
일시적 플랑크톤,tychoplankton,一時性プランクトン
진충제,tylose,チロ－ス
진충체,tylosis,チロ－ス
고실,tympanic cavity,鼓室
고막,tympanic membrane,鼓膜
고막기관,tympanic organ,鼓膜器[官]
"고실, 중이강",tympanum,鼓膜
간헐멸균법,tyndallization,同缺滅菌
기준법,type method,タイプ法
기준선정,type selection,タイプ選定
형 특이성,type specificity,型特異性
"종습(縱褶), 장내종융기",typhlosole,(1) 腸內縱隆起? (2)? 盲ひ
정형 항체,typical antibody,定型抗體
타잎선정,typification,タイプ選定
티라민,tyramine,チラミン
"척골(尺骨), 자뼈",ulna,尺骨
척골의,ulnar,尺骨[側]--形
산형화서,umbel,散形花序
탯줄,umbilical cord,さい*臍*帶         (へその緖)
"제대혈관(臍帶血管), 배꼽혈관",umbilical vessel,さい*臍*血管
"배꼽, 제(臍)",umbilicus,へそ
"갈고리모양의, 구상",uncinate,かぎ形--形
구상돌기(鉤狀突起),uncinate process,かぎ狀突起     こう*鉤*狀突起
파형(波形),undate,波形--形
하층,understory,下層
미분화된,undifferentiated,未分化--形
"파동막, 파상막",undulating membrane,波動膜
유조류의,unguiculate,有爪--形
"조판(爪板), 손톱, 발톱, 조",unguis,爪
"유제류의, 발굽을 가진",ungulate,有てい*蹄*類
단세포샘,unicellular gland,單細胞腺
균일분포,uniform distribution,一樣分布
일측,unilateral,一側--形
"단방성, 일실",unilocular,一室--形
일회우상,unipinnate,一回羽狀--形
"단극성, 단극의",unipolar,單極[性]--形
"일중벽, 단층의",unitunicate,一重壁―形【子囊の】
"외피막, 보편개막",universal veil,外被膜
불포화지방산,unsaturated fatty acid,不飽和脂肪酸
부정기 DNA 합성,unscheduled DNA synthesis,下定期DNA合成
산지초원,upland grassland,山地草原
상엽,upper leaf,上葉
상순,upper lip,上唇
직립방사조직세포,upright ray cell,直立細胞【放射組織の】
"항아리꼴, 호형(壺形)",urceolate,つぼ形--形
호형화관,urceolate corolla,つぼ形花冠
요소가수분해효소,urease,ウレア－ゼ
요소가수분해효소법,urease test,ウレア－ゼ試驗
요소배출 동물,ureotelic animal,尿素排出動物
"요관, 오줌관",ureter,[輪]尿管
요도,urethra,尿道
요산,uric acid,尿酸
우리카아제,uricase,ウリカ－ゼ
요산배출 동물,uricotelic animal,尿酸排出動物
방광,urinary bladder,ぼうこう
요공(尿孔),urinary pore,尿門
"요, 오줌",urine,尿
미삭,urochord,尾索
요생식도,urodeum,尿生殖洞
우로가스트론,urogastrone,ウロガストロン
요생식기막,urogenital membrane,泌尿生殖膜
요생식공,urogenital pore,泌尿生殖門
요생식동(尿生殖洞),urogenital sinus,泌尿生殖洞
요생식계,urogenital system,泌尿生殖系
우론산,uronic acid,ウロン酸
미부하수체,urophysis,尾部下垂體
미지샘,uropygial gland,尾[脂]腺
"미경(尾莖), 꼬리뼈",urostyle,尾[端]骨
자궁종,uterine bell,子宮鐘
쌍각자궁(雙角子宮),uterus bicornis,雙角子宮
쌍열자궁(雙裂子宮),uterus bipartitus,中隔子宮
중복자궁,uterus duplex,重複子宮
웅성자궁(雄性子宮),uterus masculinus,→vagina masculina
단일자궁,uterus simplex,單一子宮
"과낭, 난형낭, 통낭",utriculus,(1) 小囊            (2) 卵形囊            (3) 通囊
"목젖, 구개",uvula,口がい*蓋*垂
액포계,vacuolar system,液胞系
미주신경엽,vagal lobe,迷走葉
산포력,vagility,分散力
"질, 초",vagina,ちつ
남성질,vagina masculina,雄性ちつ
미주신경,vagus nerve,迷走神經
합법적,valid,(1) 有?--形   (2) 妥當--形
타당출판,valid publication,正當出版
발리노마이신,valinomycin,バリノマイシン
과곡구,vallecular canal,通氣孔【トクサ類の】
생식관기판,valvifer,擔辨節
"생식편, 판막",valvula,産卵辨片
우판(羽瓣),vane,(1) 羽辨 (2) 羽板 (3) 翼部
"우판, 우면",vannus,扇狀部
증기압,vapor pressure,蒸氣壓
정맥류,varix,(1) 縱張脈        (2) 靜脈りゅう*瘤*
"관, 맥관, 혈관",vas,[血]管
수출림프관,vas efferens,(1) 輸出管  (2) [輸]精小管
"맥관, 벽혈관",vasa vasorum,脈管の血管
맥관의,vascular,血管--形
관다발,vascular bundle,維管束 (管束)
관다발초,vascular bundle sheath,維管束?
관다발계,vascular bundle system,維管束系
관다발형성층,vascular cambium,維管束形成層
관다발원통,vascular cylinder,維管束環
관다발조직,vascular tissue,維管束組織
혈관수축,vasoconstriction,血管收縮
혈관수축신경,vasoconstrictor,血管收縮神經
혈관확장,vasodilation,血管擴張
혈관확장신경,vasodilator,血管擴張神經
"혈압상승호르몬, 혈관수축호르몬",vasopressin,バソプレシン
바소토신,vasotocin,バントシン
식물극반구,vegetal hemisphere,植物半球
식생분석,vegetation analysis,植生分析
식피,vegetation cover,植被
식생생태학,vegetation ecology,植生生態學
식생지리학,vegetation geography,植生地理學
식생도,vegetation map,植生圖
식생대,vegetation zone,植生帶
식생연속체,vegetational continuum,植生連續體
영양지,vegetative shoot,榮養枝 (榮養シュ－ト)
"가는맥, 세맥",veinlet,細脈
부유자패,veliger,べリジャ－[幼生]
부유자패유생,veliger larva,べリジャ－[幼生]
"개막(蓋膜), 피막, 연막",velum,(1) 緣膜    (2) 面盤
대정맥,vena cava,大靜脈
성병,venereal disease,性病
"독액, 독물",venom,毒液
정맥계,venous system,靜脈系
통기구멍,vent,肛門
환기,ventilation,(1) 換氣 (2) 換水
복대동맥,ventral aorta,腹部大動脈
복주(腹柱),ventral column,腹柱   (前柱)
복부 눈,ventral eye,腹眼
복신경절,ventral ganglion,腹部神經節
두부복선(頭部腹腺),ventral head gland,頭部腹面腺
"복각(腹角), 복부뿔",ventral horn,腹角     (前角)
복부장간막,ventral mesentery,腹側腸間膜
복부신경삭,ventral nerve cord,腹髓      (腹神經索)
복근,ventral root,腹根     (前根)
복흡반,ventral sucker,腹吸盤
"뇌실, 심실",ventricle,(1) 心室   (2) 腦室
"위, 실",ventriculus,胃
"충수, 충양돌기",vermiform appendix,蟲垂
"충부, 벌레",vermis,(1) ぜん《?》蟲 (2) [小腦]蟲部
일반명,vernacular name,通俗名
아형(芽型),vernation,芽內形態
태지(胎脂),vernix caseosa,胎脂
정자착약,versatile anther,丁字着やく@葯@
"등뼈, 척추, 척추골",vertebra,(1) 脊つい*椎*
척추관,vertebral canal,つい*椎*管      (脊つい*椎*管)
척주,vertebral column,脊柱
척추동물,vertebrate,脊つい*椎*動物
"두정, 정수리",vertex,頭頂
"수직이동, 수직회유",vertical migration,垂直移動
종축유조직,vertical parenchyma,軸方回柔組織
수직 전파,vertical transmission,垂直傳ぱ*播*
낭의,vesical,ぼうこう--形
소포상,vesicular,小胞狀--形
전정신경,vestibular nerve,前庭神經
전정기관,vestibular organ,前庭器官
착의벽공(着衣壁孔),vestured pit,ベスチャ－ド壁孔
"진편체, 편상체",vibraculum,振べん*鞭*體
"진모, 코털",vibrissa,(1) 觸毛           (2) 鼻毛
융모,villus,柔毛     (柔突起)
빈크리스틴,vincristine,ビンクリスチン
"포도나무, 넝쿨식물",vine,つる
"처녀림, 원시림",virgin forest,原生林
바이러스 고정,viropexis,ウイルス定着
내장궁,visceral arch,內臟弓
내장렬,visceral cleft,內臟裂
내장중배엽,visceral mesoderm,內臟中胚葉
내장근,visceral muscle,內臟筋
내장신경계,visceral nervous system,內臟神經系
내장낭,visceral sac,內臟囊
내장골격,visceral skeleton,內臟骨[格]
점질,viscid,粘る--形
점착체,viscidium,粘着體
내장,viscus,內臟
시각,vision,(1) 視覺   (2) 視力
시각피질,visual cortex,視覺野
시각기,visual organ,視覺器[官]
시각색소,visual pigment,視色素
시홍,visual purple,視紅
폐활량,vital capacity,肺活量
비타머,vitamer,ビタマ-
비타민 길항제,vitamin antagonist,ビタミンきっ抗體
비타민 B 복합체,vitamin B complex,ビタミンB被合體
"난황소, 난황선",vitellarium,卵黃腺((巢))
난황소,vitellin,ビテリン
난황막,vitelline membrane,卵黃膜
